,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,,,,,,,,,456.25
Inventory Days,,,,,,0.00,,,,,,577.92
Days Payable,,,,,,,,,,,,1216.67
Cash Conversion Cycle,,,,,,,,,,,,-182.5
Working Capital Days,,,,,,,,,,,,2767.92
ROCE %,-5.76,-1.55,-8.79,2.49,2.47,-0.83,-5.93,-6.96,-7.17,-7.44,-7.80,-8.44
