,2010-03-01,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,24.05,13.16,59.49,78.8,75.65,94.68,119.4,211.27,147.67,88.05,81.46
Inventory Days,59.68,32.71,53.35,56.79,65.99,80.53,58.73,70.89,58.24,8.28,78.17
Days Payable,7.64,16.1,25.47,21.46,21.38,13.24,25.28,96.13,134.47,118.5,317.53
Cash Conversion Cycle,76.09,29.77,87.36,114.12,120.26,161.97,152.86,186.02,71.44,-22.17,-157.9
Working Capital Days,55.58,30.41,87.7,105.71,108.0,147.73,145.78,128.49,62.75,-33.81,-122.9
ROCE %,,14.35,,12.96,18.32,15.46,-7.52,-36.34,-58.53,-33.96,29.22
