,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.41,3.83,4.43,2.01,4.61,6.38,5.26,4.45,0.91,0.44,0.42,0.37,0.51
Expenses,2.11,2.92,3.45,2.28,3.4,4.07,4.01,4.01,1.07,0.62,0.68,0.59,0.65
Operating Profit,-0.7,0.91,0.98,-0.27,1.21,2.31,1.25,0.44,-0.16,-0.18,-0.26,-0.22,-0.14
OPM %,-49.65,23.76,22.12,-13.43,26.25,36.21,23.76,9.89,-17.58,-40.91,-61.9,-59.46,-27.45
Other Income,0.01,0.03,0.11,0.02,0.02,0.11,0.04,0.03,0.07,0.07,0.03,0.04,0.07
Interest,0.0,0.0,0.03,0.01,0.01,0.01,0.01,0.01,0.13,0.05,0.01,0.01,0.01
Depreciation,0.22,0.24,0.23,0.23,0.23,0.29,0.23,0.22,0.23,0.23,0.23,0.21,0.42
Profit before tax,-0.91,0.7,0.83,-0.49,0.99,2.12,1.05,0.24,-0.45,-0.39,-0.47,-0.4,-0.5
Tax %,-2.2,2.86,-1.2,-2.04,13.13,15.57,101.9,29.17,6.67,-5.13,-4.26,-5.0,-12.0
Net Profit,-0.93,0.68,0.83,-0.5,0.86,1.79,-0.02,0.17,-0.41,-0.4,-0.48,-0.42,-0.56
EPS in Rs,-0.84,0.62,0.75,-0.45,0.78,1.63,-0.02,0.15,-0.37,-0.36,-0.44,-0.38,-0.51
