,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,57.42,60.19,65.0,55.24,73.09,73.27,71.74,78.07,85.15,81.21,87.71,79.91,90.35
Expenses,52.8,56.36,62.02,52.56,68.1,71.47,66.57,71.75,79.67,77.15,84.7,74.28,82.77
Operating Profit,4.62,3.83,2.98,2.68,4.99,1.8,5.17,6.32,5.48,4.06,3.01,5.63,7.58
OPM %,8.05,6.36,4.58,4.85,6.83,2.46,7.21,8.1,6.44,5.0,3.43,7.05,8.39
Other Income,0.19,0.25,0.23,0.42,0.25,0.42,2.68,0.37,4.55,0.33,0.29,0.31,0.39
Interest,1.86,1.06,0.47,0.75,0.99,1.25,1.06,1.19,1.21,1.6,1.09,1.01,1.47
Depreciation,0.85,0.86,0.88,0.87,0.89,0.94,1.31,1.3,1.28,1.29,1.21,1.23,1.3
Profit before tax,2.1,2.16,1.86,1.48,3.36,0.03,5.48,4.2,7.54,1.5,1.0,3.7,5.2
Tax %,27.14,29.17,28.49,25.68,28.27,166.67,26.09,27.38,22.02,60.0,24.0,28.11,28.85
Net Profit,1.52,1.54,1.32,1.1,2.41,-0.02,4.05,3.05,5.89,0.6,0.76,2.67,3.71
EPS in Rs,2.74,2.78,2.38,1.99,4.35,-0.04,7.31,5.5,10.63,1.08,1.37,4.82,6.69
