,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,149.8,170.44,189.69,148.98,194.81,211.83,228.02,233.06,244.96,239.95,295.12,281.86,273.68
Expenses,131.04,153.16,173.53,134.18,176.4,194.15,215.13,213.44,220.48,216.21,271.82,257.25,248.41
Operating Profit,18.76,17.28,16.16,14.8,18.41,17.68,12.89,19.62,24.48,23.74,23.3,24.61,25.27
OPM %,12.52,10.14,8.52,9.93,9.45,8.35,5.65,8.42,9.99,9.89,7.9,8.73,9.23
Other Income,0.04,0.24,1.44,0.14,0.81,0.88,0.35,1.07,-0.37,0.48,0.19,0.58,0.4
Interest,5.78,5.42,5.26,5.12,4.69,4.97,5.02,5.61,6.13,6.66,7.65,7.89,8.21
Depreciation,3.82,3.75,4.09,3.94,4.08,3.93,4.05,3.95,4.01,4.07,4.08,4.4,4.9
Profit before tax,9.2,8.35,8.25,5.88,10.45,9.66,4.17,11.13,13.97,13.49,11.76,12.9,12.56
Tax %,28.37,23.23,15.27,32.82,28.52,24.95,8.15,21.11,35.93,28.24,23.81,27.91,25.4
Net Profit,6.59,6.41,6.99,3.95,7.46,7.25,3.83,8.78,8.95,9.67,8.96,9.3,9.38
EPS in Rs,4.12,4.01,4.37,2.47,4.67,4.54,2.4,5.49,5.6,6.05,5.54,5.68,5.62
