,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-12-01
Promoters,35.83,32.63,32.38,32.34,32.34,32.34,32.34,32.34,33.18,33.94,35.13,37.21
FIIs,6.84,6.84,6.83,7.36,6.56,6.42,6.02,5.77,5.38,5.78,6.06,3.93
DIIs,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.14
Public,54.66,60.53,60.79,60.3,61.1,61.24,61.63,61.87,61.46,60.11,58.69,58.73
No. of Shareholders,19532.0,22155.0,23605.0,23229.0,25886.0,25197.0,23939.0,23643.0,24022.0,24264.0,25134.0,28277.0
