,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01
Cash from Operating Activity,34,26,23,31,46,56,51,33,48,79,29,83
Cash from Investing Activity,-31,-18,62,19,-42,-51,-45,-32,-40,-69,-33,-76
Cash from Financing Activity,-4,-4,-85,-51,-4,-5,-5,-4,-5,-4,-4,-5
Net Cash Flow,-1,4,0,-2,0,0,2,-3,4,6,-8,2
