,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01,2023-06-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,177,120,100,128,164,214,270,331,376,434,497,591,652
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,39,127,93,57,64,70,70,76,72,95,114,119,126
Total Liabilities,225,255,201,192,236,291,348,415,456,536,618,717,786
Fixed Assets,33,49,48,45,45,36,40,70,110,103,98,98,101
CWIP,14,0,0,1,0,5,15,0,10,18,19,13,8
Investments,80,100,45,30,64,109,139,174,160,218,261,356,433
Other Assets,97,105,108,116,126,140,154,171,176,198,240,250,244
Total Assets,225,255,201,192,236,291,348,415,456,536,618,717,786
