,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,2,2,10,10,10,11.0
Reserves,2,4,8,17,37,123,147.0
Preference Capital,0,0,0,0,0,1,
Borrowings,7,11,16,17,26,24,33.0
Other Liabilities,5,12,9,7,20,51,105.0
Total Liabilities,14,30,36,51,94,209,296.0
Fixed Assets,11,12,27,28,53,59,69.0
CWIP,0,8,0,3,2,8,4.0
Investments,0,1,1,0,3,11,11.0
Other Assets,3,9,7,20,36,131,213.0
Total Assets,14,30,36,51,94,209,296.0
