,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,11,2,5,35,21
Cash from Investing Activity,-10,-9,-11,-4,-31,-23
Cash from Financing Activity,7,5,4,9,7,35
Net Cash Flow,0,7,-6,10,11,33
