,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.27,73.27,67.09,67.09
FIIs,0.0,0.0,0.62,0.33
Public,26.73,26.73,32.29,32.58
No. of Shareholders,465.0,294.0,886.0,1760.0
