,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,120.0,155.0,189.0,112.0,153.0,171.0,218.0,201.0,217.0,254.0,327.0,204.0,217.0
Expenses,125.0,142.0,181.0,113.0,148.0,177.0,200.0,185.0,206.0,233.0,278.0,190.0,207.0
Operating Profit,-5.0,12.0,9.0,-1.0,5.0,-6.0,18.0,16.0,11.0,21.0,49.0,15.0,10.0
OPM %,-4.0,8.0,5.0,-1.0,3.0,-4.0,8.0,8.0,5.0,8.0,15.0,7.0,5.0
Other Income,4.0,3.0,2.0,3.0,8.0,43.0,5.0,2.0,18.0,2.0,8.0,4.0,18.0
Interest,7.0,7.0,5.0,6.0,6.0,5.0,6.0,4.0,3.0,2.0,3.0,3.0,4.0
Depreciation,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
Profit before tax,-10.0,6.0,2.0,-7.0,4.0,29.0,14.0,12.0,23.0,17.0,52.0,12.0,21.0
Tax %,-6.0,4.0,-17.0,-2.0,19.0,0.0,24.0,6.0,0.0,6.0,4.0,3.0,3.0
Net Profit,-11.0,5.0,3.0,-7.0,3.0,29.0,11.0,11.0,23.0,16.0,50.0,12.0,21.0
EPS in Rs,-0.61,0.3,0.14,-0.39,0.18,1.32,0.5,0.5,1.04,0.75,2.28,0.55,0.95
