,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.11,3.16,1.88,-1.67,-1.44,11.91,23.68
Cash from Investing Activity,-0.97,-0.67,-0.99,-0.22,-0.02,-2.47,-38.33
Cash from Financing Activity,0.86,-2.1,1.25,-0.35,1.62,-1.83,21.03
Net Cash Flow,-0.22,0.39,2.13,-2.23,0.16,7.61,6.38
