,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.85,4.01,7.46,3.51,5.0,6.5,9.1,6.69,7.28,8.23,8.61,6.02,5.8
Expenses,4.73,3.1,6.18,3.83,4.44,5.88,8.06,6.23,6.13,7.17,7.41,4.89,4.73
Operating Profit,0.12,0.91,1.28,-0.32,0.56,0.62,1.04,0.46,1.15,1.06,1.2,1.13,1.07
OPM %,2.47,22.69,17.16,-9.12,11.2,9.54,11.43,6.88,15.8,12.88,13.94,18.77,18.45
Other Income,0.02,0.01,0.01,0.23,0.02,0.02,0.03,0.01,0.03,0.08,0.02,0.02,0.02
Interest,1.09,0.52,0.58,0.56,0.56,0.63,0.57,0.59,0.57,0.59,0.57,0.59,0.57
Depreciation,0.06,0.17,0.17,0.17,0.17,0.22,0.24,0.22,0.22,0.22,0.22,0.22,0.22
Profit before tax,-1.01,0.23,0.54,-0.82,-0.15,-0.21,0.26,-0.34,0.39,0.33,0.43,0.34,0.3
Tax %,1.98,4.35,-29.63,24.39,20.0,23.81,34.62,20.59,28.21,30.3,23.26,26.47,63.33
Net Profit,-0.99,0.22,0.7,-0.61,-0.12,-0.16,0.16,-0.26,0.29,0.23,0.33,0.25,0.11
EPS in Rs,-1.84,0.41,1.3,-1.13,-0.22,-0.3,0.3,-0.48,0.54,0.43,0.61,0.46,0.2
