,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,34.42,34.5,54.45,107.01,98.27
Inventory Days,6.59,27.93,49.55,46.06,93.64
Days Payable,15.58,10.04,8.64,14.2,24.17
Cash Conversion Cycle,25.43,52.39,95.36,138.87,167.73
Working Capital Days,14.89,59.45,71.51,259.24,180.21
ROCE %,,28.57,27.09,11.86,10.04
