,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,61.0,76.0,101.0,53.0,87.0,83.0,94.0,80.0,79.0,80.0,91.0,78.0,80.0
Expenses,48.0,58.0,79.0,47.0,72.0,68.0,77.0,66.0,66.0,65.0,73.0,63.0,66.0
Operating Profit,12.0,19.0,23.0,6.0,15.0,15.0,18.0,14.0,13.0,14.0,17.0,15.0,13.0
OPM %,20.0,24.0,22.0,12.0,17.0,18.0,19.0,17.0,17.0,18.0,19.0,19.0,17.0
Other Income,2.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,9.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
Profit before tax,10.0,17.0,18.0,4.0,14.0,13.0,17.0,12.0,13.0,13.0,17.0,16.0,19.0
Tax %,27.0,26.0,22.0,25.0,25.0,25.0,27.0,25.0,25.0,26.0,25.0,25.0,23.0
Net Profit,7.0,13.0,14.0,3.0,10.0,10.0,12.0,9.0,10.0,10.0,12.0,12.0,15.0
EPS in Rs,5.79,10.5,11.8,2.51,8.5,8.37,10.06,7.56,8.0,8.0,10.41,9.96,12.18
