,2014-03-01,2015-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,26.0
Reserves,300,309,339,456,441,444.0
Preference Capital,0,0,0,15,15,
Borrowings,49,63,60,204,283,300.0
Other Liabilities,76,87,82,109,194,190.0
Total Liabilities,451,485,508,794,943,975.0
Fixed Assets,175,207,199,398,536,543.0
CWIP,12,2,41,58,5,24.0
Investments,55,67,73,65,61,61.0
Other Assets,209,209,195,273,342,347.0
Total Assets,451,485,508,794,943,975.0
