,2014-03-01,2015-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,61.0,65,79.0,38,41
Inventory Days,92.0,105,117.0,76,112
Days Payable,61.0,74,112.0,72,108
Cash Conversion Cycle,93.0,96,84.0,43,46
Working Capital Days,122.0,116,99.0,60,60
ROCE %,,5,,6,1
