,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,80.11,80.68,93.57,91.45,145.35,170.69,174.86,179.21,177.46,141.64,223.35,178.18,193.98
Expenses,71.84,71.34,84.27,81.79,138.57,147.08,163.35,164.08,179.73,135.12,210.43,165.68,175.21
Operating Profit,8.27,9.34,9.3,9.66,6.78,23.61,11.51,15.13,-2.27,6.52,12.92,12.5,18.77
OPM %,10.32,11.58,9.94,10.56,4.66,13.83,6.58,8.44,-1.28,4.6,5.78,7.02,9.68
Other Income,0.0,0.0,0.95,0.0,0.04,0.0,0.04,0.02,0.02,0.04,2.2,0.25,0.51
Interest,1.37,0.81,0.46,1.88,2.55,1.21,0.85,2.6,2.76,5.3,8.0,7.7,7.84
Depreciation,3.12,3.19,3.17,3.59,3.82,3.93,4.33,6.2,6.86,6.85,7.36,6.45,6.49
Profit before tax,3.78,5.34,6.62,4.19,0.45,18.47,6.37,6.35,-11.87,-5.59,-0.24,-1.4,4.95
Tax %,-2.12,22.28,22.36,28.64,-104.44,22.96,-20.25,24.41,3.45,11.63,29.17,25.0,16.57
Net Profit,3.86,4.16,5.16,3.0,0.91,14.22,7.65,4.81,-11.46,-4.94,-0.17,-1.06,4.14
EPS in Rs,0.15,0.16,0.2,0.12,0.04,0.55,0.3,0.19,-0.45,-0.19,-0.01,-0.04,0.16
