,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.48,50.48,50.48,50.48,50.49,50.49,50.5,50.49,50.49
FIIs,0.03,0.06,0.11,0.06,0.06,0.05,0.08,0.05,0.12
DIIs,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,49.41,49.41,49.36,49.41,49.42,49.42,49.38,49.41,49.34
No. of Shareholders,14919.0,15394.0,19198.0,20083.0,19044.0,22349.0,36260.0,41973.0,42434.0
