,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,50.0,346.44,142.83,267.56
Inventory Days,650.76,,1946.67,802.73
Days Payable,124.87,,262.05,301.7
Cash Conversion Cycle,575.89,346.44,1827.44,768.6
Working Capital Days,350.0,2326.10,754.69,691.33
ROCE %,,1.97,3.78,9.27
