,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,105.33,113.09,76.55,85.82
Inventory Days,75.33,87.88,71.38,110.34
Days Payable,47.65,39.8,15.03,14.18
Cash Conversion Cycle,133.01,161.17,132.91,181.97
Working Capital Days,130.35,157.63,126.58,175.72
ROCE %,,10.8,15.68,23.93
