,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,86.0,71,71,58
Inventory Days,125.0,146,124,97
Days Payable,103.0,116,95,44
Cash Conversion Cycle,107.0,100,100,112
Working Capital Days,97.0,85,107,107
ROCE %,,34,11,12
