,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,198.0,245.0,257.0,201.0,257.0,231.0,255.0,236.0,258.0,251.0,312.0,272.0,279.0
Expenses,167.0,202.0,210.0,175.0,209.0,201.0,213.0,193.0,227.0,217.0,248.0,227.0,233.0
Operating Profit,30.0,43.0,47.0,27.0,47.0,29.0,42.0,43.0,30.0,34.0,64.0,45.0,46.0
OPM %,15.0,18.0,18.0,13.0,18.0,13.0,17.0,18.0,12.0,14.0,21.0,17.0,16.0
Other Income,1.0,4.0,6.0,8.0,-1.0,7.0,-3.0,3.0,3.0,14.0,-5.0,-1.0,5.0
Interest,6.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,7.0,6.0,6.0
Depreciation,7.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,11.0,10.0,11.0,11.0
Profit before tax,17.0,33.0,40.0,22.0,33.0,22.0,25.0,33.0,20.0,33.0,41.0,28.0,34.0
Tax %,35.0,30.0,12.0,24.0,27.0,21.0,30.0,27.0,33.0,29.0,15.0,31.0,27.0
Net Profit,11.0,23.0,35.0,17.0,24.0,17.0,17.0,24.0,13.0,23.0,35.0,19.0,25.0
EPS in Rs,1.13,2.33,3.57,1.68,2.43,1.7,1.75,2.47,1.3,2.36,3.57,1.91,2.48
