,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,19,19,19,19,19,19
Reserves,214,179,200,235,260,285,359,451,438,498,569,648,651
Borrowings,258,272,316,327,311,275,216,280,359,253,302,329,306
Other Liabilities,139,127,142,153,142,144,195,197,167,186,183,214,275
Total Liabilities,630,597,677,735,732,723,789,948,983,956,1074,1210,1251
Fixed Assets,231,219,233,258,259,247,260,322,364,359,358,351,336
CWIP,20,19,38,4,5,9,15,15,16,10,11,28,35
Investments,0,0,0,0,0,6,14,13,12,12,34,36,47
Other Assets,378,359,405,473,468,461,500,598,591,575,671,795,833
Total Assets,630,597,677,735,732,723,789,948,983,956,1074,1210,1251
