,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,55,34,73,71,92,85,133,71,102,158,16,61
Cash from Investing Activity,-113,-124,-67,-24,-10,-25,-46,-89,-65,-32,-50,-44
Cash from Financing Activity,105,38,-4,-25,-79,-69,-96,36,9,-129,22,-13
Net Cash Flow,47,-52,2,22,4,-10,-9,17,46,-3,-12,4
