,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,81,91,92,92,95,96,103,103,103,103,122,125,137
Reserves,1638,2061,2083,2047,3969,4062,4248,4310,3368,2865,3480,5011,5247
Borrowings,3799,3811,4060,4231,4124,4033,4453,5247,7159,6974,6767,3967,3941
Other Liabilities,1896,1765,1858,1889,2428,2815,3348,3097,2388,2730,2180,1879,1914
Total Liabilities,7413,7728,8093,8260,10617,11007,12152,12758,13018,12671,12549,10981,11239
Fixed Assets,2373,2609,2777,2761,4833,4803,5284,5565,5989,5577,5372,4147,4226
CWIP,198,75,81,53,60,64,122,139,56,21,25,32,29
Investments,24,4,1,62,106,81,85,83,86,88,73,1143,1179
Other Assets,4818,5041,5234,5384,5618,6058,6661,6971,6887,6985,7078,5659,5805
Total Assets,7413,7728,8093,8260,10617,11007,12152,12758,13018,12671,12549,10981,11239
