,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,171.22,206.24,282.4,213.97,245.78,288.02,350.65,313.28,258.97,330.83,359.38,297.32,165.6
Expenses,150.84,192.24,270.03,187.5,216.79,266.86,342.32,284.29,240.74,310.28,341.56,275.54,158.04
Operating Profit,20.38,14.0,12.37,26.47,28.99,21.16,8.33,28.99,18.23,20.55,17.82,21.78,7.56
OPM %,11.9,6.79,4.38,12.37,11.8,7.35,2.38,9.25,7.04,6.21,4.96,7.33,4.57
Other Income,0.3,0.43,4.65,0.93,5.64,15.74,14.65,0.55,-0.46,8.05,3.7,5.54,6.61
Interest,2.54,2.75,3.07,3.19,2.38,3.19,3.97,4.72,3.18,5.49,5.76,5.53,4.08
Depreciation,0.69,0.69,0.7,0.71,0.77,0.78,0.77,0.79,0.74,0.79,1.36,0.83,0.84
Profit before tax,17.45,10.99,13.25,23.5,31.48,32.93,18.24,24.03,13.85,22.32,14.4,20.96,9.25
Tax %,25.16,25.75,25.89,25.19,25.19,25.42,28.02,25.68,24.55,26.52,38.61,25.19,26.81
Net Profit,13.06,8.15,9.82,17.59,23.55,24.57,13.13,17.87,10.44,16.4,8.85,15.68,6.77
EPS in Rs,2.37,1.48,1.66,2.93,3.92,4.1,2.19,2.98,1.74,2.73,1.48,2.61,1.13
