,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,17,24,22,32,38,34,29,31,16,49
Cash from Investing Activity,,-33,-14,-16,0,-26,-23,-15,-27,-41,-18
Cash from Financing Activity,,19,-9,-7,-30,-13,-6,-18,-5,24,-31
Net Cash Flow,,3,1,-1,2,-1,6,-4,-2,-1,0
