,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,760,760,760,1204,1204,1204,1204,356,356,356,356,356,356.0
Reserves,-3397,-3878,-4142,-5149,-5461,-6002,-6098,-5107,-4959,-5069,-4536,-4659,-4717.0
Preference Capital,0,0,660,660,0,0,0,0,0,0,0,0,
Borrowings,1538,1686,1313,1545,323,4401,4514,4344,4376,4405,3753,3764,3729.0
Other Liabilities,1779,2075,2760,3073,4770,1094,1027,1155,976,1009,1087,1251,1288.0
Total Liabilities,680,643,691,673,836,697,647,748,748,700,660,711,655.0
Fixed Assets,137,125,112,94,88,76,66,59,66,60,53,44,40.0
CWIP,0,13,13,13,7,9,11,15,7,6,7,4,4.0
Investments,2,2,1,1,1,1,1,0,0,0,0,0,0.0
Other Assets,540,503,565,565,740,611,569,673,675,635,600,663,611.0
Total Assets,680,643,691,673,836,697,647,748,748,700,660,711,655.0
