,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,39.0,55.0,85.0,11.0,52.0,55.0,82.0,32.0,26.0,38.0,108.0,46.0,36.0
Expenses,63.0,71.0,85.0,39.0,68.0,71.0,130.0,56.0,51.0,55.0,137.0,68.0,57.0
Operating Profit,-24.0,-16.0,1.0,-28.0,-16.0,-16.0,-48.0,-24.0,-25.0,-17.0,-29.0,-22.0,-20.0
OPM %,-61.0,-29.0,1.0,-253.0,-31.0,-29.0,-58.0,-73.0,-94.0,-44.0,-27.0,-47.0,-56.0
Other Income,14.0,14.0,20.0,10.0,10.0,14.0,694.0,9.0,9.0,16.0,23.0,11.0,10.0
Interest,24.0,22.0,16.0,21.0,25.0,22.0,8.0,17.0,19.0,17.0,16.0,17.0,17.0
Depreciation,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
Profit before tax,-37.0,-27.0,3.0,-43.0,-33.0,-27.0,636.0,-33.0,-36.0,-20.0,-26.0,-30.0,-29.0
Tax %,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,0.0,0.0
Net Profit,-37.0,-27.0,-2.0,-43.0,-33.0,-27.0,636.0,-33.0,-36.0,-20.0,-34.0,-30.0,-29.0
EPS in Rs,-1.05,-0.76,-0.05,-1.2,-0.93,-0.76,17.86,-0.93,-1.03,-0.56,-0.94,-0.84,-0.81
