,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,68.85,96.56,104.11,88.22,79.87,86.51,119.82,103.94,86.63,89.84,111.44,93.55,87.11
Expenses,64.79,90.47,99.16,83.28,76.39,82.69,113.09,98.37,82.19,83.54,106.43,87.49,83.49
Operating Profit,4.06,6.09,4.95,4.94,3.48,3.82,6.73,5.57,4.44,6.3,5.01,6.06,3.62
OPM %,5.9,6.31,4.75,5.6,4.36,4.42,5.62,5.36,5.13,7.01,4.5,6.48,4.16
Other Income,0.05,0.06,0.3,0.06,0.18,0.07,0.47,0.6,0.51,0.04,0.49,0.2,0.4
Interest,2.36,2.56,2.31,1.86,2.08,2.28,2.66,2.05,2.15,2.33,2.03,2.05,1.9
Depreciation,1.04,1.08,1.07,1.09,1.11,1.09,0.36,1.48,0.35,0.93,0.9,0.93,0.94
Profit before tax,0.71,2.51,1.87,2.05,0.47,0.52,4.18,2.64,2.45,3.08,2.57,3.28,1.18
Tax %,18.31,26.29,9.63,29.27,27.66,242.31,19.62,25.0,26.94,64.61,55.25,16.16,28.81
Net Profit,0.57,1.85,1.68,1.45,0.35,-0.74,3.36,1.98,1.79,1.09,1.15,2.76,0.85
EPS in Rs,0.19,0.62,0.56,0.48,0.12,-0.25,1.12,0.66,0.6,0.36,0.38,0.92,0.28
