,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33
Government,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0
Public,41.67,41.67,41.67,41.67,41.26,41.67,41.66,41.67
No. of Shareholders,3654.0,5816.0,5357.0,5398.0,5341.0,13976.0,12583.0,12323.0
