,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.4,18.0,16.82,16.44,20.99,19.16,24.96,25.16,24.16,10.92,11.59,14.33,10.1
Expenses,14.75,16.12,15.19,14.93,18.91,17.35,23.4,23.21,20.71,11.98,11.04,13.74,9.18
Operating Profit,1.65,1.88,1.63,1.51,2.08,1.81,1.56,1.95,3.45,-1.06,0.55,0.59,0.92
OPM %,10.06,10.44,9.69,9.18,9.91,9.45,6.25,7.75,14.28,-9.71,4.75,4.12,9.11
Other Income,0.28,0.12,0.16,0.08,1.1,0.24,1.16,0.32,0.34,0.73,0.24,0.08,0.31
Interest,0.59,0.59,0.65,0.5,0.6,0.5,0.65,0.6,0.62,0.42,0.63,0.63,0.62
Depreciation,0.75,0.76,0.75,0.67,0.81,0.74,0.78,0.84,0.83,0.85,0.85,0.8,0.81
Profit before tax,0.59,0.65,0.39,0.42,1.77,0.81,1.29,0.83,2.34,-1.6,-0.69,-0.76,-0.2
Tax %,15.25,18.46,61.54,14.29,20.34,19.75,34.88,20.48,23.5,26.25,-1.45,0.0,0.0
Net Profit,0.5,0.53,0.14,0.36,1.41,0.64,0.83,0.66,1.79,-1.18,-0.71,-0.77,-0.19
EPS in Rs,0.31,0.33,0.08,0.19,0.76,0.34,0.45,0.35,0.96,-0.63,-0.38,-0.41,-0.1
