,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,152,164,182,199,251,273,286,306,310,318,324,343,358
Borrowings,0,0,0,0,0,0,1,2,3,2,0,1,1
Other Liabilities,27,25,37,39,40,32,43,37,32,41,32,37,37
Total Liabilities,185,195,225,244,297,311,335,350,350,367,362,387,402
Fixed Assets,22,17,17,28,65,68,77,74,78,87,81,76,73
CWIP,0,2,1,0,0,0,1,9,11,0,0,1,1
Investments,50,62,71,75,126,143,142,149,153,155,153,165,170
Other Assets,113,114,136,141,106,100,115,117,109,125,128,146,157
Total Assets,185,195,225,244,297,311,335,350,350,367,362,387,402
