,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,280.0,430.0,401.0,644.0,695.0,575.0,779.0,1493.0,2070.0,1246.0,835.0,1074.0,1324.0
Expenses,304.0,418.0,506.0,684.0,731.0,629.0,839.0,1531.0,2090.0,1085.0,1534.0,1757.0,1334.0
Operating Profit,-24.0,12.0,-105.0,-40.0,-35.0,-54.0,-60.0,-38.0,-20.0,161.0,-698.0,-683.0,-10.0
OPM %,-9.0,3.0,-26.0,-6.0,-5.0,-9.0,-8.0,-3.0,-1.0,13.0,-84.0,-64.0,-1.0
Other Income,-133.0,4.0,10.0,-89.0,2.0,2.0,8.0,12.0,6.0,2.0,44.0,1.0,10.0
Interest,89.0,89.0,84.0,87.0,94.0,95.0,93.0,103.0,154.0,152.0,117.0,115.0,120.0
Depreciation,21.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,21.0,19.0,19.0,12.0,12.0
Profit before tax,-267.0,-94.0,-200.0,-237.0,-148.0,-169.0,-166.0,-149.0,-189.0,-8.0,-791.0,-810.0,-133.0
Tax %,16.0,8.0,-10.0,2.0,4.0,11.0,1.0,4.0,3.0,75.0,28.0,1.0,3.0
Net Profit,-225.0,-86.0,-219.0,-232.0,-142.0,-150.0,-165.0,-142.0,-183.0,-2.0,-573.0,-805.0,-129.0
EPS in Rs,-3.76,-1.44,-3.66,-3.87,-2.38,-2.52,-2.75,-2.38,-3.05,-0.03,-9.58,-13.47,-2.16
