,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,70,70,70,70,70,70,70,70,70,70.0
Reserves,-4,-4,-4,0,2,4,-71,-92,-100,-99,-102,-94,-86.0
Preference Capital,2,2,2,2,2,0,0,0,0,0,0,0,
Borrowings,0,0,0,97,85,85,60,52,43,43,34,26,18.0
Other Liabilities,3,2,2,9,6,20,14,12,8,8,8,8,8.0
Total Liabilities,0,0,0,176,164,179,73,43,21,22,10,10,10.0
Fixed Assets,0,0,0,1,0,0,0,0,0,0,0,0,0.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,0,0,0,176,163,179,73,42,21,22,10,10,10.0
Total Assets,0,0,0,176,164,179,73,43,21,22,10,10,10.0
