,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2023-03-01,2023-09-01
Promoters,25.22,25.22,25.22,25.22,25.22,25.22
Public,74.78,74.78,74.78,74.78,74.77,74.77
No. of Shareholders,3929.0,4023.0,4373.0,4404.0,5188.0,5339.0
