,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.75,0.75,2.65,4.0
Reserves,1.37,1.6800000000000002,5.72,8.42
Borrowings,0.0,0.97,3.29,7.41
Other Liabilities,0.01,4.82,4.96,1.95
Total Liabilities,2.13,8.22,16.62,21.78
Fixed Assets,0.0,0.91,2.15,3.58
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,0.26,0.51,0.61
Other Assets,2.13,7.05,13.96,17.59
Total Assets,2.13,8.22,16.62,21.78
