,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.79,62.07,62.59,65.79,66.83,66.83,70.25,66.75
DIIs,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
Public,40.96,37.68,37.15,34.21,33.17,33.17,29.76,33.24
No. of Shareholders,612.0,613.0,612.0,601.0,593.0,663.0,646.0,719.0
