,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,40.0,37,26,32,43,58,64,56,80
Inventory Days,94.0,112,113,119,188,169,164,158,191
Days Payable,29.0,27,36,41,43,46,41,85,119
Cash Conversion Cycle,105.0,122,103,110,189,180,187,129,152
Working Capital Days,88.0,94,76,89,138,132,157,127,145
ROCE %,,10,17,15,13,9,8,10,7
