,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.53,65.53,65.53,65.53,65.53,65.53,65.53
FIIs,0.0,0.0,0.0,0.0,0.0,0.04,0.04
DIIs,0.04,0.04,0.04,0.04,0.04,0.0,0.0
Public,34.42,34.43,34.43,34.43,34.43,34.43,34.43
No. of Shareholders,547.0,486.0,437.0,415.0,403.0,438.0,493.0
