,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,85.12,111.59,70.51,90.28,112.44,106.1,84.87,93.4,83.59,86.92,103.05,105.59,119.04
Expenses,78.46,95.79,78.81,80.27,107.78,108.31,86.07,92.1,89.03,83.52,95.41,103.61,114.86
Operating Profit,6.66,15.8,-8.3,10.01,4.66,-2.21,-1.2,1.3,-5.44,3.4,7.64,1.98,4.18
OPM %,7.82,14.16,-11.77,11.09,4.14,-2.08,-1.41,1.39,-6.51,3.91,7.41,1.88,3.51
Other Income,0.06,0.18,0.05,0.01,0.04,0.01,2.74,0.05,0.01,0.4,0.24,0.48,0.38
Interest,0.48,0.24,0.58,0.37,0.37,0.44,0.75,0.65,0.43,0.47,0.52,0.67,0.45
Depreciation,0.4,0.55,0.54,0.53,0.54,0.54,0.54,0.48,0.56,0.53,0.46,0.42,0.39
Profit before tax,5.84,15.19,-9.37,9.12,3.79,-3.18,0.25,0.22,-6.42,2.8,6.9,1.37,3.72
Tax %,45.38,41.54,35.86,36.84,17.15,20.75,-1452.0,54.55,20.09,7.5,12.46,56.2,20.16
Net Profit,3.2,8.87,-6.01,5.76,3.14,-2.52,3.88,0.1,-5.13,2.59,6.04,0.6,2.97
EPS in Rs,8.41,23.37,-15.85,15.16,8.25,-6.67,10.36,0.26,-13.56,6.83,15.9,1.58,7.83
