,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,13,14,14,14,14,14,14,14,14
Reserves,117,155,193,229,434,510,641,761,840,976,1070,1211,1258
Borrowings,83,112,156,194,298,378,345,362,391,346,337,718,722
Other Liabilities,70,73,95,94,216,236,306,321,350,391,336,529,547
Total Liabilities,282,352,456,529,962,1138,1306,1458,1594,1727,1757,2471,2540
Fixed Assets,101,119,152,168,330,556,544,553,613,598,588,807,831
CWIP,13,18,1,17,18,2,3,27,15,5,10,28,17
Investments,18,45,75,112,149,23,130,172,276,320,262,445,517
Other Assets,150,170,228,232,465,557,629,706,689,804,897,1191,1175
Total Assets,282,352,456,529,962,1138,1306,1458,1594,1727,1757,2471,2540
