,2022-03-01,2023-03-01,2023-09-01
Promoters,51.26,44.9,41.69
FIIs,14.34,15.5,23.65
DIIs,10.83,27.45,28.04
Public,23.57,12.16,6.63
No. of Shareholders,65790.0,59136.0,53845.0
