,2020-06-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,111.0,334.0,341.0,303.0,414.0,508.0,497.0,546.0,563.0,596.0,560.0,654.0,643.0
Expenses,135.0,274.0,285.0,269.0,358.0,393.0,397.0,436.0,460.0,479.0,462.0,533.0,528.0
Operating Profit,-24.0,59.0,56.0,34.0,57.0,115.0,100.0,110.0,103.0,117.0,98.0,121.0,115.0
OPM %,-22.0,18.0,16.0,11.0,14.0,23.0,20.0,20.0,18.0,20.0,18.0,19.0,18.0
Other Income,25.0,11.0,9.0,11.0,9.0,8.0,10.0,6.0,7.0,7.0,11.0,8.0,8.0
Interest,18.0,19.0,20.0,17.0,19.0,18.0,23.0,20.0,21.0,22.0,25.0,23.0,24.0
Depreciation,58.0,48.0,58.0,53.0,51.0,51.0,58.0,61.0,63.0,68.0,72.0,73.0,77.0
Profit before tax,-75.0,3.0,-13.0,-26.0,-4.0,53.0,29.0,36.0,27.0,34.0,12.0,34.0,21.0
Tax %,-0.0,9.0,-3.0,-3.0,-25.0,3.0,7.0,-7.0,0.0,3.0,-1002.0,26.0,29.0
Net Profit,-75.0,3.0,-14.0,-26.0,-5.0,51.0,26.0,38.0,27.0,33.0,135.0,25.0,15.0
EPS in Rs,-14.81,0.59,-2.62,-4.94,-0.8,8.03,4.17,6.02,4.23,5.13,21.34,3.92,2.41
