,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.57,10.35,14.91,5.96,9.72,13.28,9.26,12.14,11.86,12.88,15.34,14.45,21.49
Expenses,10.18,10.34,12.59,6.41,9.38,12.03,10.34,10.3,9.6,11.49,13.83,11.34,11.51
Operating Profit,0.39,0.01,2.32,-0.45,0.34,1.25,-1.08,1.84,2.26,1.39,1.51,3.11,9.98
OPM %,3.69,0.1,15.56,-7.55,3.5,9.41,-11.66,15.16,19.06,10.79,9.84,21.52,46.44
Other Income,0.46,0.33,0.14,0.13,3.19,0.14,7.52,0.21,0.37,0.2,8.51,0.13,0.2
Interest,0.44,0.71,0.55,0.49,0.44,0.41,0.38,0.39,0.32,0.39,0.33,0.18,0.14
Depreciation,0.43,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.55,0.5,0.23,0.47,0.48
Profit before tax,-0.02,-0.79,1.5,-1.23,2.67,0.56,5.64,1.25,1.76,0.7,9.46,2.59,9.56
Tax %,0.0,0.0,1394.67,0.0,0.0,0.0,-93.97,0.0,0.0,0.0,78.75,0.0,0.0
Net Profit,-0.02,-0.78,-19.43,-1.23,2.67,0.56,10.95,1.25,1.76,0.7,2.01,2.59,9.56
EPS in Rs,-0.0,-0.16,-3.97,-0.25,0.55,0.11,2.24,0.26,0.36,0.14,0.41,0.53,1.95
