,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.35,19.17,24.69,3.52,17.1,42.53,22.81,43.29,9.57,19.68,21.38,19.36,25.91
Expenses,28.85,19.33,25.73,5.46,16.03,41.55,22.92,38.76,8.11,20.11,22.77,18.68,25.14
Operating Profit,1.5,-0.16,-1.04,-1.94,1.07,0.98,-0.11,4.53,1.46,-0.43,-1.39,0.68,0.77
OPM %,4.94,-0.83,-4.21,-55.11,6.26,2.3,-0.48,10.46,15.26,-2.18,-6.5,3.51,2.97
Other Income,-3.62,3.79,0.19,0.06,0.08,0.13,0.45,0.18,0.12,0.19,0.27,0.28,2.3
Interest,0.07,0.02,0.06,0.01,0.02,0.13,0.02,0.05,0.08,0.03,1.47,0.0,0.1
Depreciation,0.37,0.38,0.29,0.23,0.23,0.34,0.29,0.27,0.18,0.23,0.22,0.17,0.18
Profit before tax,-2.56,3.23,-1.2,-2.12,0.9,0.64,0.03,4.39,1.32,-0.5,-2.81,0.79,2.79
Tax %,3.91,14.55,-2.5,-0.47,3.33,-3.12,-233.33,8.43,18.18,26.0,25.62,25.32,25.09
Net Profit,-2.46,2.75,-1.24,-2.13,0.87,0.67,0.1,4.02,1.08,-0.37,-2.09,0.59,2.09
EPS in Rs,-38.55,43.09,-19.43,-33.38,13.63,10.5,1.57,62.99,16.92,-5.8,-32.75,9.24,32.75
