,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,65,65,65,66,66,66,66,132,132,132,132,132,132
Reserves,231,364,485,581,696,739,902,1128,990,1295,1813,1906,1955
Borrowings,0,0,0,0,0,0,0,0,1670,1620,2106,2554,2608
Other Liabilities,171,222,312,429,460,485,529,596,578,720,731,791,839
Total Liabilities,467,652,862,1075,1222,1291,1497,1856,3370,3767,4782,5382,5535
Fixed Assets,254,395,546,737,828,800,789,809,2189,2146,2737,3488,3653
CWIP,14,10,20,20,26,61,14,16,41,29,47,184,290
Investments,92,94,94,75,91,94,263,181,51,517,927,822,731
Other Assets,107,153,202,243,277,336,430,850,1089,1076,1072,888,861
Total Assets,467,652,862,1075,1222,1291,1497,1856,3370,3767,4782,5382,5535
