,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.27,58.27,58.27,58.27,58.29,58.29,57.94,57.94,57.94
DIIs,13.44,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,28.3,28.32,41.73,41.73,41.71,41.71,42.06,42.06,42.06
No. of Shareholders,136.0,176.0,171.0,170.0,168.0,181.0,417.0,421.0,422.0
