,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,36,36,36,55,55
Reserves,10,20,26,89,99
Borrowings,34,31,26,45,50
Other Liabilities,77,60,68,96,107
Total Liabilities,158,147,157,285,310
Fixed Assets,31,26,38,53,51
CWIP,0,0,0,0,0
Investments,0,0,0,0,0
Other Assets,127,121,119,231,259
Total Assets,158,147,157,285,310
