,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,26.37,26.37,26.37,26.37,26.37,26.37,0.0,0.0
Public,73.63,73.63,73.63,73.63,73.63,73.63,100.01,99.99
No. of Shareholders,376.0,376.0,375.0,382.0,382.0,1290.0,2274.0,2555.0
