,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.2,56.33,49.83,49.83,49.83,49.83,49.82,49.82
FIIs,0.7,2.01,10.25,1.23,1.21,0.47,0.26,0.35
DIIs,19.28,18.63,19.25,8.92,8.84,8.84,8.84,0.94
Public,23.83,23.03,20.68,40.02,40.13,40.87,41.08,48.88
No. of Shareholders,9523.0,12577.0,12977.0,17372.0,23553.0,20760.0,19376.0,19310.0
