,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,7,2,6,9,6,7,6,13,15,6,8,43
Cash from Investing Activity,-2,-2,-5,-9,-5,-7,-6,-12,-6,-9,-7,-38
Cash from Financing Activity,-4,-1,0,1,-2,-2,0,-1,-2,-2,-2,-2
Net Cash Flow,1,0,1,0,0,-2,1,0,7,-5,-1,4
