,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,3.47
Expenses,0.04,0.01,0.0,0.07,0.07,0.03,0.02,0.07,0.38,0.05,0.08,0.04,3.02
Operating Profit,-0.04,-0.01,0.0,-0.07,-0.07,-0.03,-0.02,-0.07,-0.38,-0.05,-0.08,0.15,0.45
OPM %,,,,,,,,,,,,78.95,12.97
Other Income,0.00,0.00,0.0,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00
Interest,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
Depreciation,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.12
Profit before tax,-0.04,-0.01,0.0,-0.07,-0.07,-0.03,0.15,-0.07,-0.38,-0.05,-0.08,0.12,0.27
Tax %,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.93
Net Profit,-0.04,-0.01,0.0,-0.07,-0.07,-0.03,0.15,-0.07,-0.38,-0.05,-0.08,0.09,0.20
EPS in Rs,,,,,,,,,,,,,
