,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,41.87
DIIs,0.35,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,45.08,45.42,45.42,45.42,45.42,45.42,45.42,45.42,58.1
No. of Shareholders,11166.0,12304.0,12293.0,12286.0,12280.0,12267.0,12266.0,12251.0,12210.0
