,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4.24,1.62,0.0,0.0,0.0,0.0,8.0,179.3,136.88,0.00
Inventory Days,1036.13,361.38,708.53,188.79,208.11,383.25,357.07,266.73,405.56,0.00
Days Payable,9.42,3.62,118.09,1.4,0.0,0.0,0.0,0.0,94.63,
Cash Conversion Cycle,1030.95,359.38,590.44,187.39,208.11,383.25,365.07,446.03,447.8,0.00
Working Capital Days,937.97,970.09,2114.18,1599.68,1191.33,291.8,249.74,320.18,342.19,7.64
ROCE %,,1.08,-5.4,1.86,0.08,-1.08,-2.78,-0.61,0.42,2.35
