,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-10.11,0.91,-0.66,0.07,1.07,-2.33,-0.13,1.56,2.27,-2.63
Cash from Investing Activity,-0.07,0.0,0.0,0.0,0.02,0.0,-1.0,0.0,-0.03,-0.79
Cash from Financing Activity,10.16,-0.07,-0.02,-0.02,0.0,1.15,1.01,-1.46,-0.71,2.99
Net Cash Flow,-0.02,0.84,-0.68,0.05,1.09,-1.18,-0.12,0.11,1.54,-0.42
