,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,121.67,255.67,9.71,57.98,131.75
Inventory Days,,,0.00,0.00,10.89,0.00
Days Payable,,,,,21.77,
Cash Conversion Cycle,,121.67,255.67,9.71,47.1,131.75
Working Capital Days,,121.67,94.33,74.42,299.08,489.92
ROCE %,,100.00,-0.65,0.00,3.25,1.78
