,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.53,41.91,159.12,23.94,31.91,26.19,108.23,75.9,41.28,120.3,81.61,65.22,55.6
Expenses,133.32,30.63,141.15,21.34,28.27,42.37,157.91,70.44,15.51,90.42,69.03,41.28,34.43
Operating Profit,-116.79,11.28,17.97,2.6,3.64,-16.18,-49.68,5.46,25.77,29.88,12.58,23.94,21.17
OPM %,-706.53,26.91,11.29,10.86,11.41,-61.78,-45.9,7.19,62.43,24.84,15.41,36.71,38.08
Other Income,14.15,14.83,10.05,5.1,4.91,3.69,10.21,3.87,4.52,4.32,4.2,4.48,4.97
Interest,20.28,45.25,21.81,16.26,16.81,15.89,38.4,20.55,34.34,24.01,15.16,32.13,14.97
Depreciation,0.99,0.93,0.85,1.22,0.59,1.16,0.92,0.93,0.68,0.78,0.8,0.75,0.76
Profit before tax,-123.91,-20.07,5.36,-9.78,-8.85,-29.54,-78.79,-12.15,-4.73,9.41,0.82,-4.46,10.41
Tax %,6.33,7.27,77.8,-91.92,23.5,31.04,-7.02,-27.57,714.38,-19.87,-3.66,104.04,24.21
Net Profit,-103.73,-19.49,-2.24,-17.91,-5.66,-20.73,-84.14,-17.14,28.74,14.16,4.74,-1.18,2.52
EPS in Rs,-14.25,-2.65,-0.21,-2.41,-0.72,-2.75,-11.45,-2.36,4.09,1.52,0.64,-0.19,0.34
