,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58.0,50,91,96,100,55,50,51
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,58.0,50,91,96,100,55,50,51
Working Capital Days,33.0,42,83,104,21,-8,8,33
ROCE %,,36,16,3,-4,2,7,7
