,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31,16.31
Reserves,19.91,21.32,22.91,21.64,18.23,16.54,15.03,11.21,5.82,0.25,-5.34,-9.58,-11.27
Borrowings,17.88,17.56,32.76,40.32,51.23,49.08,45.65,38.94,30.58,34.42,35.22,33.63,26.41
Other Liabilities,12.17,13.35,19.52,26.49,17.51,19.89,21.42,23.57,20.73,16.58,16.9,16.61,22.07
Total Liabilities,66.27,68.54,91.5,104.76,103.28,101.82,98.41,90.03,73.44,67.56,63.09,56.97,53.52
Fixed Assets,12.05,15.89,48.21,53.42,49.96,48.4,46.8,42.57,33.29,27.46,25.48,23.61,20.85
CWIP,1.16,3.2,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,53.06,49.45,42.41,51.34,53.32,53.42,51.61,47.46,40.15,40.1,37.61,33.36,32.67
Total Assets,66.27,68.54,91.5,104.76,103.28,101.82,98.41,90.03,73.44,67.56,63.09,56.97,53.52
