,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,61.46,18.86,15.97,49.36,105.26,237.59,477.49,3597.42,,,
Inventory Days,6.86,1.81,6.32,3.66,8.17,21.2,39.11,0.00,,,
Days Payable,56.35,17.11,20.17,41.06,89.76,200.28,84.17,,,,
Cash Conversion Cycle,11.98,3.56,2.12,11.97,23.68,58.52,432.42,3597.42,,,
Working Capital Days,19.63,4.08,3.89,14.81,34.38,74.84,394.41,2799.36,,,
ROCE %,,151.96,142.42,69.89,40.82,8.31,-28.92,-4.72,-4.14,-2.06,
