,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.74,1.65,-1.36,-14.05
Cash from Investing Activity,0.01,-10.92,0.31,-21.88
Cash from Financing Activity,1.7000000000000002,9.34,0.98,35.94
Net Cash Flow,-0.02,0.07,-0.07,0.01
